Date,type,price,quantity
20170816145822,buy-pending,10.61,6300
20170816145826,buy,10.65,6300
20170816145833,buy,10.77,6200
20170816145843,buy,10.77,2600
20170816145849,buy,10.87,2600
20170816145857,buy,10.97,2500
20170817093252,sell,10.8,30700
20170817093338,buy-pending,10.61,6300
20170817093342,buy,10.62,6300
20170817093348,buy,10.64,6300
20170817093353,buy-pending,10.64,6300
20170817093357,buy-pending,10.64,6300
20170817093409,buy-pending,10.7,6200
20170817093420,buy,10.81,6100
20170817093425,buy,10.81,6100
20170817093426,buy,10.81,6100
20170817093434,buy,10.81,6100
20170817093441,buy,10.81,6200
20170817093511,buy-pending,10.78,62900
20170817093527,buy,10.79,8900
20170817093538,buy,10.79,6200
20170817093543,buy,10.8,6200
20170817093549,buy,10.8,6100
20170817093550,buy,10.8,6100
20170817093604,buy,10.84,59400
20170817093615,buy,10.93,8400
20170817093623,buy,10.96,8400
20170817093629,buy,10.96,8400
20170817093637,buy,10.96,8400
20170817093731,buy-pending,10.61,6300
20170817093731,buy-pending,10.64,6300
20170817093731,buy-pending,10.64,6300
20170817093731,buy-pending,10.7,6200
20170817093731,buy-pending,10.78,62900
20170817093824,sell,10.78,3300
20170817093847,buy-pending,10.7,8400
20170817093854,buy-pending,10.71,8400
20170817093919,sell,10.75,3300
20170817094017,sell,10.78,3300
20170817094135,sell-pending,10.8,1600
20170817094221,sell,10.76,1600
20170817094224,sell,10.76,1600
20170817094240,buy-pending,10.7,8400
20170817094240,buy-pending,10.71,8400
20170817094304,sell,10.7,8500
20170817094306,sell,10.7,8500
20170817094357,sell,10.72,1600
20170817094426,sell-pending,10.78,44800
20170817094631,sell-pending,10.8,1600
20170817094632,sell-pending,10.78,44800
20170817094656,sell-pending,10.85,45600
20170817095429,sell,10.71,5800
20170817095636,sell,10.7,1600
20170817095924,sell,10.72,2400
20170817095931,sell-pending,10.73,2400
20170817100419,sell,10.68,2500
20170817100610,sell,10.68,4200
20170817100658,sell,10.65,4200
20170817100702,sell,10.65,4200
20170817100733,sell-pending,10.85,45600
20170817100733,sell-pending,10.73,2400
20170817100817,sell-pending,10.71,33100
20170817101206,sell,10.67,2400
20170817101438,sell-pending,10.71,33100
20170817102339,sell,10.65,2400
20170817102348,sell,10.63,2400
20170817102400,sell,10.62,5800
20170817103317,sell,10.6,9300
20170817103334,sell,10.58,9300
20170817104236,sell,10.63,2400
20170817131029,sell,10.65,1600
20170817131512,sell-pending,10.65,1600
20170817131512,sell-pending,10.65,1600
20170817131522,sell,10.63,1500
20170817131902,sell,10.6,13000
20170817132310,sell-pending,10.65,1600
20170817132310,sell-pending,10.65,1600
20170817132352,sell-pending,10.64,16200
20170817133242,sell-pending,10.64,16200
20170817134110,sell,10.67,1600
20170817134328,sell,10.7,8100
20170817134502,sell,10.64,1600
20170817142628,buy,10.62,700
20170817142650,buy,10.65,700
20170817142716,buy,10.66,700
20170817142748,buy,10.66,2000
20170817142756,buy,10.69,2000
20170817142804,buy,10.7,2000
20170817142837,buy,10.7,1500
20170817142917,buy,10.7,3100
20170817142923,buy,10.7,3100
20170817142941,buy,10.7,3100
20170817143450,buy,10.64,2300
20170817143534,buy,10.65,2300
20170817143544,buy-pending,10.65,2300
20170817143559,buy,10.68,2300
20170817143608,buy,10.7,2300
20170817143624,buy,10.74,700
20170817143634,buy,10.73,700
20170817143825,sell,10.7,2400
20170817144544,sell-pending,10.73,2500
20170817145314,sell-pending,10.73,2500
20170817145426,sell,10.68,2500
20170818093039,buy-pending,10.9,57400
20170818093049,buy-pending,10.91,3200
20170818093101,buy-pending,10.92,3200
20170818093121,sell,10.98,5800
20170818093147,sell,11.03,5800
20170818093205,sell,10.99,5800
20170818093218,sell,10.99,5800
20170818093314,sell,10.97,5800
20170818093326,sell,10.99,5800
20170818093340,sell,10.99,5800
20170818093356,sell,11.04,5700
20170818093421,sell,11.1,5700
20170818093438,sell,11.08,5700
20170818093445,sell,11.08,5700
20170818093449,sell,11.08,5700
20170818093455,sell,11.05,5700
20170818093503,sell,11.02,5800
20170818093508,sell,11,5800
20170818093510,sell,11,6000
20170818093606,sell-pending,11.03,5700
20170818093611,sell,11,5700
20170818093620,sell,10.98,5800
20170818093636,sell-pending,10.99,5700
20170818093654,sell,10.94,5800
20170818093658,buy-pending,10.7,75200
20170818093658,buy-pending,10.73,13800
20170818093658,buy-pending,10.74,3200
20170818093658,buy-pending,10.75,3200
20170818093659,buy-pending,10.9,57400
20170818093659,buy-pending,10.91,3200
20170818093659,buy-pending,10.92,3200
20170818093719,sell,10.9,5800
20170818093726,sell-pending,11.03,5700
20170818093726,sell-pending,10.99,5700
20170818093757,sell,10.9,3400
20170818093823,sell,10.9,3400
20170818093840,sell,10.9,8500
20170818093857,sell,10.9,4300
20170818094006,sell,10.9,4300
20170818094013,sell,10.88,4300
20170818094031,sell,10.85,4300
20170818094037,sell,10.83,4400
20170818094043,sell,10.8,4400
20170818094103,sell,10.83,4300
20170818094132,sell,10.8,4300
20170818094346,sell,10.8,10800
20170818094543,sell,10.83,2500
20170818094707,sell,10.85,2500
20170818094750,sell,10.85,2900
20170818094812,sell,10.87,1400
20170818094831,sell,10.9,1500
20170821093013,sell,10.84,2200
20170821093122,sell,10.79,9400
20170821093126,sell,10.79,9400
20170821093653,sell,10.82,1500
20170821093747,sell,10.8,5400
20170821093848,sell,10.8,1500
20170821093848,sell-pending,10.8,1500
20170821093929,sell,10.7,6300
20170821093933,sell,10.7,6300
20170821093940,sell,10.68,6300
20170821094118,sell,10.7,1500
20170821094126,sell,10.7,1500
20170821094138,sell,10.71,1500
20170821094145,sell,10.71,1500
20170821094337,sell-pending,10.8,1500
20170821094501,sell,10.71,2100
20170821094510,sell,10.7,2200
20170821094557,sell,10.7,2200
20170821095847,sell-pending,10.67,2300
20170821100026,sell,10.6,22100
20170821100103,sell-pending,10.67,2300
20170821100219,sell,10.63,2300
20170816134018,buy-pending,10.21,900
20170816134034,buy,10.22,2900
20170816135424,buy,10.24,900
20170816135433,buy-pending,10.24,900
20170816135501,buy,10.25,1900
20170816135545,buy,10.26,1900
20170816135741,buy,10.27,1900
20170816135747,buy,10.28,1900
20170816135754,buy,10.29,1900
20170816140133,buy-pending,10.21,900
20170816140133,buy-pending,10.24,900
20170816140407,buy-pending,10.29,1900
20170816140510,buy-pending,10.29,1900
20170816141012,buy,10.3,1900
20170816141113,buy-pending,10.3,1900
20170816141233,buy-pending,10.3,1900
20170816141603,buy,10.3,1900
20170816141612,buy,10.31,2000
20170816141618,buy,10.32,2000
20170816141814,buy,10.33,2000
20170816141820,buy,10.34,2000
20170816141826,buy,10.35,2000
20170816141831,buy,10.35,2000
20170816141850,buy,10.37,2000
20170816141856,buy-pending,10.38,2000
20170816141902,buy,10.39,2000
20170816141909,buy-pending,10.4,2000
20170816142031,buy-pending,10.35,2000
20170816142032,buy-pending,10.38,2000
20170816142032,buy-pending,10.4,2000
20170816142724,buy,10.4,5000
20170816142806,buy,10.42,1400
20170816142815,buy,10.43,1400
20170816144421,buy-pending,10.39,900
20170816144531,buy-pending,10.4,900
20170816144540,buy,10.41,900
20170816144631,buy,10.42,900
20170816144639,buy,10.42,900
20170816144922,buy,10.47,900
20170816144950,buy,10.45,900
20170816145040,buy,10.44,900
20170816145049,buy,10.45,900
20170816145123,buy-pending,10.43,900
20170816145128,buy,10.44,900
20170816145133,buy,10.44,900
20170816145145,buy,10.45,900
20170816145152,buy-pending,10.44,900
20170816145219,buy,10.45,3400
20170816145225,buy-pending,10.45,3400
20170816145236,buy,10.5,3400
20170816145251,buy,10.58,900
20170816145408,buy-pending,10.47,900
20170816145414,buy,10.48,900
20170816145430,buy,10.48,3400
20170816145434,buy,10.48,3400
20170816145557,buy,10.5,3400
20170816145603,buy,10.5,3400
20170816145607,buy,10.51,3400
20170816145611,buy,10.52,3400
20170816145616,buy,10.53,3400
20170816145625,buy-pending,10.53,3400
20170816145629,buy,10.54,3400
20170816145635,buy,10.59,3400
20170816145644,buy,10.57,3400
20170816145649,buy,10.59,3400
20170816145652,buy,10.59,3400
20170816145702,buy,10.6,3400
20170816145707,buy,10.6,3400
20170816145805,buy,10.58,3400
20170816145810,buy-pending,10.58,3400
20170816145814,buy,10.6,3400
20170816145819,buy-pending,10.6,3400
20170816145822,buy,10.61,3400
20170816145826,buy,10.65,3400
20170816145833,buy,10.77,3400
20170816145843,buy,10.77,1400
20170816145849,buy,10.87,1400
20170816145857,buy,10.97,1400
20170817093252,sell,10.8,18800
20170817093338,buy-pending,10.61,3400
20170817093342,buy,10.62,3400
20170817093348,buy,10.64,3400
20170817093353,buy-pending,10.64,3400
20170817093357,buy-pending,10.64,3400
20170817093409,buy-pending,10.7,3400
20170817093420,buy,10.81,3400
20170817093425,buy,10.81,3400
20170817093426,buy,10.81,3400
20170817093434,buy,10.81,3400
20170817093441,buy,10.81,3500
20170817093511,buy-pending,10.78,35600
20170817093527,buy,10.79,5100
20170817093538,buy,10.79,3500
20170817093543,buy,10.8,3500
20170817093549,buy,10.8,3500
20170817093552,buy,10.8,3500
20170817093604,buy,10.84,34100
20170817093615,buy,10.93,4800
20170817093623,buy,10.96,4800
20170817093629,buy,10.96,4800
20170817093637,buy,10.96,4800
20170817093731,buy-pending,10.61,3400
20170817093731,buy-pending,10.64,3400
20170817093731,buy-pending,10.64,3400
20170817093731,buy-pending,10.7,3400
20170817093731,buy-pending,10.78,35600
20170817093824,sell,10.78,2000
20170817093847,buy-pending,10.7,4800
20170817093854,buy-pending,10.71,4800
20170817093919,sell,10.75,2000
20170817094017,sell,10.78,2000
20170817094135,sell-pending,10.8,1000
20170817094221,sell,10.76,1000
20170817094224,sell,10.76,1000
20170817094240,buy-pending,10.7,4800
20170817094240,buy-pending,10.71,4800
20170817094305,sell,10.7,5200
20170817094306,sell,10.7,5200
20170817094357,sell,10.72,1000
20170817094426,sell-pending,10.78,27500
20170817094632,sell-pending,10.8,1000
20170817094632,sell-pending,10.78,27500
20170817094656,sell-pending,10.85,28000
20170817095429,sell,10.71,3600
20170817095636,sell,10.7,900
20170817095924,sell,10.72,1500
20170817095931,sell,10.73,1500
20170817100418,sell,10.68,1500
20170817100610,sell,10.68,2600
20170817100658,sell,10.65,2600
20170817100702,sell,10.65,2600
20170817100732,sell-pending,10.85,28000
20170817100733,sell-pending,10.73,1500
20170817100817,sell-pending,10.71,19600
20170817101206,sell,10.67,1400
20170817101438,sell-pending,10.71,19600
20170817102339,sell,10.65,1400
20170817102348,sell,10.63,1400
20170817102400,sell,10.62,3400
20170817103317,sell,10.6,5500
20170817103334,sell,10.58,5500
20170817104236,sell,10.63,1400
20170817131029,sell,10.65,900
20170817131512,sell-pending,10.65,900
20170817131512,sell-pending,10.65,900
20170817131522,sell,10.63,900
20170817131902,sell,10.6,7800
20170817132310,sell-pending,10.65,900
20170817132310,sell-pending,10.65,900
20170817132352,sell-pending,10.64,9756
20170817133242,sell-pending,10.64,9756
20170817134110,sell,10.67,900
20170817134328,sell,10.7,4900
20170817134502,sell,10.64,900
20170817142628,buy,10.62,400
20170817142650,buy,10.65,400
20170817142716,buy,10.66,400
20170817142747,buy,10.66,1300
20170817142756,buy,10.69,1300
20170817142804,buy,10.7,1300
20170817142837,buy,10.7,1000
20170817142917,buy,10.7,2000
20170817142923,buy,10.7,2000
20170817142941,buy,10.7,2000
20170817143450,buy,10.64,1500
20170817143534,buy,10.65,1500
20170817143544,buy,10.65,1500
20170817143559,buy,10.68,1500
20170817143608,buy,10.7,1500
20170817143624,buy,10.74,400
20170817143634,buy,10.73,400
20170817143825,sell,10.7,1500
20170817144544,sell-pending,10.73,1556
20170817145314,sell-pending,10.73,1556
20170817145426,sell,10.68,1556
20170817145759,buy,10.69,3900
20170817145809,buy,10.7,3900
20170817145816,buy,10.7,3900
20170817145830,buy,10.71,1900
20170817145836,buy,10.71,1900
20170817145848,buy,10.74,900
20170817145855,buy,10.73,900
20170817145949,buy,10.73,900
20170817145956,buy,10.73,900
20170817150000,buy-pending,10.73,900
20170818093039,buy-pending,10.9,34800
20170818093049,buy,10.91,1900
20170818093101,buy-pending,10.92,1900
20170818093121,sell,10.98,3800
20170818093147,sell,11.03,3800
20170818093205,sell,10.99,3800
20170818093218,sell,10.99,3800
20170818093314,sell,10.97,3800
20170818093326,sell,10.99,3800
20170818093340,sell,10.99,3800
20170818093356,sell,11.04,3800
20170818093421,sell,11.1,3700
20170818093438,sell,11.08,3700
20170818093445,sell,11.08,3700
20170818093449,sell,11.08,3800
20170818093455,sell,11.05,3800
20170818093502,sell,11.02,3800
20170818093508,sell,11,3800
20170818093510,sell,11,3700
20170818093606,sell,11.03,3800
20170818093611,sell,11,3800
20170818093620,sell,10.98,3800
20170818093636,sell-pending,10.99,3800
20170818093654,sell,10.94,3800
20170818093658,buy-pending,10.7,45600
20170818093658,buy-pending,10.73,8300
20170818093658,buy-pending,10.74,1900
20170818093658,buy-pending,10.75,1900
20170818093659,buy-pending,10.9,34800
20170818093659,buy-pending,10.91,1900
20170818093659,buy-pending,10.92,1900
20170818093718,sell,10.9,3800
20170818093726,sell-pending,10.99,3800
20170818093757,sell,10.9,1900
20170818093823,sell,10.9,2100
20170818093840,sell,10.9,5200
20170818093857,sell,10.9,2600
20170818094006,sell,10.9,2600
20170818094013,sell,10.88,2600
20170818094031,sell,10.85,2600
20170818094037,sell,10.83,2600
20170818094043,sell,10.8,2700
20170818094103,sell,10.83,2700
20170818094132,sell,10.8,2700
20170818094346,sell,10.8,6600
20170818094543,sell,10.83,1500
20170818094707,sell,10.85,1500
20170818094750,sell,10.85,1300
20170818094812,sell,10.87,1100
20170818094831,sell,10.9,1200
20170821093013,sell,10.84,1500
20170821093122,sell,10.79,6300
20170821093126,sell,10.79,6300
20170821093653,sell,10.82,1000
20170821093747,sell,10.8,3600
20170821093848,sell,10.8,1000
20170821093848,sell-pending,10.8,1000
20170821093929,sell,10.7,4200
20170821093933,sell,10.7,4200
20170821093940,sell,10.68,4200
20170821094118,sell,10.7,1000
20170821094126,sell,10.7,1000
20170821094138,sell,10.71,1000
20170821094145,sell,10.71,1000
20170821094351,sell-pending,10.8,1000
20170821094500,sell,10.71,1500
20170821094510,sell,10.7,1500
20170821094557,sell,10.7,1500
20170821095847,sell,10.67,1500
20170821100026,sell,10.6,14800
20170816134018,buy-pending,10.21,800
20170816134034,buy,10.22,2500
20170816135424,buy,10.24,800
20170816135433,buy-pending,10.24,800
20170816135501,buy,10.25,1600
20170816135545,buy,10.26,1600
20170816135741,buy,10.27,1600
20170816135746,buy,10.28,1600
20170816135753,buy,10.29,1600
20170816140133,buy-pending,10.21,800
20170816140133,buy-pending,10.24,800
20170816140407,buy-pending,10.29,1600
20170816140510,buy-pending,10.29,1600
20170816141012,buy,10.3,1600
20170816141113,buy-pending,10.3,1600
20170816141233,buy-pending,10.3,1600
20170816141603,buy,10.3,1600
20170816141612,buy,10.31,1600
20170816141618,buy,10.32,1600
20170816141814,buy,10.33,1600
20170816141820,buy,10.34,1600
20170816141826,buy,10.35,1600
20170816141831,buy,10.35,1600
20170816141850,buy,10.37,1600
20170816141856,buy-pending,10.38,1600
20170816141902,buy,10.39,1600
20170816141909,buy-pending,10.4,1600
20170816142031,buy-pending,10.38,1600
20170816142032,buy-pending,10.4,1600
20170816142724,buy,10.4,4200
20170816142806,buy,10.42,1200
20170816142815,buy,10.43,1200
20170816144421,buy-pending,10.39,800
20170816144531,buy-pending,10.4,800
20170816144540,buy,10.41,800
